,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
453,2JdBH2tys6M,CrashCourse,Micro-Biology: Crash Course History of Science #24,"It's all about the SUPER TINY in this episode of Crash Course: History of Science. In it, Hank Green talks about germ theory, John Snow (the other one), pasteurization,  and why following our senses isn't always the worst idea. 

***

Crash Course is on Patreon! You can support us directly by signing up at http://www.patreon.com/crashcourse

Thanks to the following Patrons for their generous monthly contributions that help keep Crash Course free for everyone forever:

Mark Brouwer, Kenneth F Penttinen, Trevin Beattie, Satya Ridhima Parvathaneni, Erika & Alexa Saur, Glenn Elliott, Justin Zingsheim, Jessica Wode, Eric Prestemon, Kathrin Benoit, Tom Trval, Jason Saslow, Nathan Taylor, Brian Thomas Gossett, Khaled El Shalakany, Indika Siriwardena, SR Foxley, Sam Ferguson, Yasenia Cruz, Eric Koslow, Caleb Weeks, D.A. Noe, Shawn Arnold, Malcolm Callis, Advait Shinde, William McGraw, Andrei Krishkevich, Rachel Bright, Mayumi Maeda, Kathy & Tim Philip, Jirat, Ian Dundore
--

Want to find Crash Course elsewhere on the internet?
Facebook - http://www.facebook.com/YouTubeCrashCourse
Twitter - http://www.twitter.com/TheCrashCourse
Tumblr - http://thecrashcourse.tumblr.com 
Support Crash Course on Patreon: http://patreon.com/crashcourse

CC Kids: http://www.youtube.com/crashcoursekids","['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'germ theory', 'micro biology', 'john snow', 'viruses', 'microbes', 'microscopes', 'history of science']",2018-10-15T23:17:00Z,519257,10132,,239,PT12M12S,hd,true
454,xiiaed3puhY,CrashCourse,"Symbolism, Realism, and a Nordic Playwright Grudge Match: Crash Course Theater #33","It's a Scandinavian grudge match on Crash Course Theater. We're looking at a couple of the key movements in European theater that deeply influenced the modern theater of today. We'll take a close look at two of the most radical and influential European playwrights of the 19th century, who just happened to be mortal enemies. Henrik Ibsen of Norway, and Swede August Strindberg reshaped theater, between bouts of hating each other.

Crash Course is on Patreon! You can support us directly by signing up at http://www.patreon.com/crashcourse

Thanks to the following Patrons for their generous monthly contributions that help keep Crash Course free for everyone forever:

Mark Brouwer, Kenneth F Penttinen, Trevin Beattie, Satya Ridhima Parvathaneni, Erika & Alexa Saur, Glenn Elliott, Justin Zingsheim, Jessica Wode, Eric Prestemon, Kathrin Benoit, Tom Trval, Jason Saslow, Nathan Taylor, Brian Thomas Gossett, Khaled El Shalakany, Indika Siriwardena, SR Foxley, Sam Ferguson, Yasenia Cruz, Eric Koslow, Caleb Weeks, D.A. Noe, Shawn Arnold, Malcolm Callis, Advait Shinde, William McGraw, Andrei Krishkevich, Rachel Bright, Mayumi Maeda, Kathy & Tim Philip, Jirat, Ian Dundore
--

Want to find Crash Course elsewhere on the internet?
Facebook - http://www.facebook.com/YouTubeCrashCourse
Twitter - http://www.twitter.com/TheCrashCourse
Tumblr - http://thecrashcourse.tumblr.com 
Support Crash Course on Patreon: http://patreon.com/crashcourse

CC Kids: http://www.youtube.com/crashcoursekids","['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'theater', 'theatre', 'drama', 'play', 'plays', 'acting', 'stage', 'actor', 'Ibsen', 'Strindberg', ""Doll's House"", 'Nora', 'Norway', 'Sweden', 'Europe']",2018-10-12T21:34:18Z,132223,2830,,112,PT13M9S,hd,true
455,oOuu8IBd-yo,CrashCourse,ANOVA: Crash Course Statistics #33,"Today we're going to continue our discussion of statistical models by showing how we can find if there are differences between multiple groups using a collection of models called ANOVA. ANOVA, which stands for Analysis of Variance is similar to regression (which we discussed in episode 32), but allows us to compare three or more groups for statistical significance.

Crash Course is on Patreon! You can support us directly by signing up at http://www.patreon.com/crashcourse

Thanks to the following Patrons for their generous monthly contributions that help keep Crash Course free for everyone forever:

Mark Brouwer, Kenneth F Penttinen, Trevin Beattie, Satya Ridhima Parvathaneni, Erika & Alexa Saur, Glenn Elliott, Justin Zingsheim, Jessica Wode, Eric Prestemon, Kathrin Benoit, Tom Trval, Jason Saslow, Nathan Taylor, Brian Thomas Gossett, Khaled El Shalakany, Indika Siriwardena, SR Foxley, Sam Ferguson, Yasenia Cruz, Eric Koslow, Caleb Weeks, D.A. Noe, Shawn Arnold, Malcolm Callis, Advait Shinde, William McGraw, Andrei Krishkevich, Rachel Bright, Mayumi Maeda, Kathy & Tim Philip, Jirat, Ian Dundore
--

Want to find Crash Course elsewhere on the internet?
Facebook - http://www.facebook.com/YouTubeCrashCourse
Twitter - http://www.twitter.com/TheCrashCourse
Tumblr - http://thecrashcourse.tumblr.com 
Support Crash Course on Patreon: http://patreon.com/crashcourse

CC Kids: http://www.youtube.com/crashcoursekids","['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'statistics', 'stats', 'ap stats', 'ANOVA', 'analysis of variance', 'general linear model', 'model', 'sum of squares', 'sum of squares total', 'variance', 'glm']",2018-10-10T21:14:11Z,428424,6634,,161,PT13M17S,hd,true
456,JeCKftkNKJ0,CrashCourse,Eugenics and Francis Galton: Crash Course History of Science #23,"After Darwin blew the doors off the scientific community, a lot of people did some weird and unscientific stuff with his ideas. Francis Galton and a few others decided natural selection could be used to make the human race ""better"" and came up with Eugenics. 

***

Crash Course is on Patreon! You can support us directly by signing up at http://www.patreon.com/crashcourse

Thanks to the following Patrons for their generous monthly contributions that help keep Crash Course free for everyone forever:

Mark Brouwer, Kenneth F Penttinen, Trevin Beattie, Satya Ridhima Parvathaneni, Erika & Alexa Saur, Glenn Elliott, Justin Zingsheim, Jessica Wode, Eric Prestemon, Kathrin Benoit, Tom Trval, Jason Saslow, Nathan Taylor, Brian Thomas Gossett, Khaled El Shalakany, Indika Siriwardena, SR Foxley, Sam Ferguson, Yasenia Cruz, Eric Koslow, Caleb Weeks, D.A. Noe, Shawn Arnold, Malcolm Callis, Advait Shinde, William McGraw, Andrei Krishkevich, Rachel Bright, Mayumi Maeda, Kathy & Tim Philip, Jirat, Ian Dundore
--

Want to find Crash Course elsewhere on the internet?
Facebook - http://www.facebook.com/YouTubeCrashCourse
Twitter - http://www.twitter.com/TheCrashCourse
Tumblr - http://thecrashcourse.tumblr.com 
Support Crash Course on Patreon: http://patreon.com/crashcourse

CC Kids: http://www.youtube.com/crashcoursekids","['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",2018-10-08T22:37:54Z,447593,9584,,847,PT12M30S,hd,true
457,sDIvfEJ59XY,CrashCourse,Realism Gets Even More Real: Crash Course Theater #32,"In the late 19th and early 20th centuries, theater was evolving rapidly in Europe. Impresarios like Georg II, Duke of the Duchy of Saxe Meinengen (in what is now Germany), were pushing theater troupes to new heights of realism. New methods of staging, acting, set building, and even rehearsing were making plays more realistic than ever. These practices spread to France with Andre Antoine's Theatre Realisme, and from there spread across Europe. 

Crash Course is on Patreon! You can support us directly by signing up at http://www.patreon.com/crashcourse

Thanks to the following Patrons for their generous monthly contributions that help keep Crash Course free for everyone forever:

Mark Brouwer, Kenneth F Penttinen, Trevin Beattie, Satya Ridhima Parvathaneni, Erika & Alexa Saur, Glenn Elliott, Justin Zingsheim, Jessica Wode, Eric Prestemon, Kathrin Benoit, Tom Trval, Jason Saslow, Nathan Taylor, Brian Thomas Gossett, Khaled El Shalakany, Indika Siriwardena, SR Foxley, Sam Ferguson, Yasenia Cruz, Eric Koslow, Caleb Weeks, D.A. Noe, Shawn Arnold, Malcolm Callis, Advait Shinde, William McGraw, Andrei Krishkevich, Rachel Bright, Mayumi Maeda, Kathy & Tim Philip, Jirat, Ian Dundore
--

Want to find Crash Course elsewhere on the internet?
Facebook - http://www.facebook.com/YouTubeCrashCourse
Twitter - http://www.twitter.com/TheCrashCourse
Tumblr - http://thecrashcourse.tumblr.com 
Support Crash Course on Patreon: http://patreon.com/crashcourse

CC Kids: http://www.youtube.com/crashcoursekids","['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'theater', 'theatre', 'drama', 'play', 'Germany', 'France', 'Realism', 'Andre Antoine', 'Theatre Realisme']",2018-10-05T21:19:00Z,91981,1883,,81,PT12M25S,hd,true
458,XjDDHnByfuo,CrashCourse,The Polymer Explosion: Crash Course Engineering #20,"We’re continuing our look at engineering materials with third main type of material that you’ll encounter as an engineer: polymers. They’re made of long, repeating chains of smaller molecules known as monomers and today we’ll explore their strange history of polymers and the things that contributed to how we use them today.

Crash Course Engineering is produced in association with PBS Digital Studios: https://www.youtube.com/playlist?list=PL1mtdjDVOoOqJzeaJAV15Tq0tZ1vKj7ZV

Check out Hot Mess: https://www.youtube.com/channel/UCsaEBhRsI6tmmz12fkSEYdw

***

RESOURCES:
http://www.slate.com/articles/news_and_politics/explainer/2004/12/how_high_can_a_fire_hose_shoot.html
https://www.britannica.com/science/polymer
http://www.pslc.ws/macrog/kidsmac/basics.htm
https://www.livescience.com/60682-polymers.html
https://www.britannica.com/science/copolymer
https://www.britannica.com/science/elastomer
https://www.cmu.edu/gelfand/education/k12-teachers/polymers/natural-synthetic-polymers/
http://pslc.ws/macrog/kidsmac/xlink.htm
https://www.britannica.com/technology/vulcanization
https://news.nationalgeographic.com/news/2010/06/100628-science-ancient-maya-aztec-rubber-balls-beheaded/
https://www.britannica.com/science/polyvinyl-acetate
https://sciencebob.com/make-your-own-bouncy-ball/
https://www.smithsonianmag.com/smart-news/once-upon-time-exploding-billiard-balls-were-everyday-thing-180962751/
https://www.britannica.com/biography/Hermann-Staudinger
https://www.theatlantic.com/technology/archive/2013/05/ghost-army-the-inflatable-tanks-that-fooled-hitler/276137/
https://www.britannica.com/science/polyethylene-terephthalate
https://physics.aps.org/articles/v11/29

***

Crash Course is on Patreon! You can support us directly by signing up at http://www.patreon.com/crashcourse

Thanks to the following Patrons for their generous monthly contributions that help keep Crash Course free for everyone forever:

Mark Brouwer, Kenneth F Penttinen, Trevin Beattie, Satya Ridhima Parvathaneni, Erika & Alexa Saur, Glenn Elliott, Justin Zingsheim, Jessica Wode, Eric Prestemon, Kathrin Benoit, Tom Trval, Jason Saslow, Nathan Taylor, Brian Thomas Gossett, Khaled El Shalakany, Indika Siriwardena, SR Foxley, Sam Ferguson, Yasenia Cruz, Eric Koslow, Caleb Weeks, D.A. Noe, Shawn Arnold, Malcolm Callis, Advait Shinde, William McGraw, Andrei Krishkevich, Rachel Bright, Mayumi Maeda, Kathy & Tim Philip, Jirat, Ian Dundore
--

Want to find Crash Course elsewhere on the internet?
Facebook - http://www.facebook.com/YouTubeCrashCourse
Twitter - http://www.twitter.com/TheCrashCourse
Tumblr - http://thecrashcourse.tumblr.com 
Support Crash Course on Patreon: http://patreon.com/crashcourse

CC Kids: http://www.youtube.com/crashcoursekids","['education', 'engineering', 'stem', 'materials', 'polymers']",2018-10-04T19:00:18Z,119504,2638,,90,PT9M24S,hd,true
459,WWqE7YHR4Jc,CrashCourse,Regression: Crash Course Statistics #32,"Today we're going to introduce one of the most flexible statistical tools - the General Linear Model (or GLM). GLMs allow us to create many different models to help describe the world - you see them a lot in science, economics, and politics. Today we're going to build a hypothetical model to look at the relationship between likes and comments on a trending YouTube video using the Regression Model. We'll be introducing other popular models over the next few episodes. 

Crash Course is on Patreon! You can support us directly by signing up at http://www.patreon.com/crashcourse

Thanks to the following Patrons for their generous monthly contributions that help keep Crash Course free for everyone forever:

Mark Brouwer, Kenneth F Penttinen, Trevin Beattie, Satya Ridhima Parvathaneni, Erika & Alexa Saur, Glenn Elliott, Justin Zingsheim, Jessica Wode, Eric Prestemon, Kathrin Benoit, Tom Trval, Jason Saslow, Nathan Taylor, Brian Thomas Gossett, Khaled El Shalakany, Indika Siriwardena, SR Foxley, Sam Ferguson, Yasenia Cruz, Eric Koslow, Caleb Weeks, D.A. Noe, Shawn Arnold, Malcolm Callis, Advait Shinde, William McGraw, Andrei Krishkevich, Rachel Bright, Mayumi Maeda, Kathy & Tim Philip, Jirat, Ian Dundore
--

Want to find Crash Course elsewhere on the internet?
Facebook - http://www.facebook.com/YouTubeCrashCourse
Twitter - http://www.twitter.com/TheCrashCourse
Tumblr - http://thecrashcourse.tumblr.com 
Support Crash Course on Patreon: http://patreon.com/crashcourse

CC Kids: http://www.youtube.com/crashcoursekids","['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'Regression', 'General Linear Model', 'Regression Model', 'statistics', 'stats', 'ap statistics', 'y-hat', 'y-bar', 'regression line', 'error', 'f-statistic', 'sum of squares']",2018-10-03T20:48:35Z,561151,11201,,182,PT12M40S,hd,true
460,d5CIm7hJXbU,CrashCourse,The Philosopher's Corpse: Crash Course Recess #2,"Time for another break from our ongoing series to bring you the second episode of Crash Course Recess! This time, we share the story of Jeremy Bentham, a 19th-century English philosopher and co-founder of utilitarianism. More importantly - the story of his corpse! If you caught the first one earlier this year, then you’ll know that our Recess episodes are all about finding a fascinating story related to past or current Crash Course subjects that weren’t covered in the main shows, and giving them their own short, fully-animated standalone episode. So kick back, relax, and enjoy a quick Recess!

***

Crash Course is on Patreon! You can support us directly by signing up at http://www.patreon.com/crashcourse

Thanks to the following Patrons for their generous monthly contributions that help keep Crash Course free for everyone forever:

Mark Brouwer, Erika & Alexa Saur Glenn Elliott, Justin Zingsheim, Jessica Wode, Eric Prestemon, Kathrin Benoit, Tom Trval, Nathan Taylor, Divonne Holmes à Court, Brian Thomas Gossett, Khaled El Shalakany, Indika Siriwardena, SR Foxley, Sam Ferguson, Yasenia Cruz, Eric Koslow, Caleb Weeks, Tim Curwick, D.A. Noe, Shawn Arnold, Ruth Perez, Malcolm Callis, Ken Penttinen, Advait Shinde, William McGraw, Andrei Krishkevich, Rachel Bright, Mayumi Maeda, Kathy & Tim Philip, Jirat, Eric Kitchen, Ian Dundore, Chris Peters
--

Want to find Crash Course elsewhere on the internet?
Facebook - http://www.facebook.com/YouTubeCrashCourse
Twitter - http://www.twitter.com/TheCrashCourse
Tumblr - http://thecrashcourse.tumblr.com 
Support Crash Course on Patreon: http://patreon.com/crashcourse

CC Kids: http://www.youtube.com/","['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",2018-10-02T19:43:42Z,88142,3272,,165,PT3M19S,hd,true
461,dfsUz2O2jww,CrashCourse,Darwin and Natural Selection: Crash Course History of Science #22,"""Survival of the Fittest"" sounds like a great WWE show but today we're talking about that phrase as it relates to Charles Darwin and Alfred Wallace. Darwin and Wallace are at the heart of understanding evolution and natural selection. Today, Hank talks about their wonderful (if not seasick inducing) trips around the world.


***

Crash Course is on Patreon! You can support us directly by signing up at http://www.patreon.com/crashcourse

Thanks to the following Patrons for their generous monthly contributions that help keep Crash Course free for everyone forever:

Mark Brouwer, Erika & Alexa Saur Glenn Elliott, Justin Zingsheim, Jessica Wode, Eric Prestemon, Kathrin Benoit, Tom Trval, Nathan Taylor, Divonne Holmes à Court, Brian Thomas Gossett, Khaled El Shalakany, Indika Siriwardena, SR Foxley, Sam Ferguson, Yasenia Cruz, Eric Koslow, Caleb Weeks, Tim Curwick, D.A. Noe, Shawn Arnold, Ruth Perez, Malcolm Callis, Ken Penttinen, Advait Shinde, William McGraw, Andrei Krishkevich, Rachel Bright, Mayumi Maeda, Kathy & Tim Philip, Jirat, Eric Kitchen, Ian Dundore, Chris Peters
--

Want to find Crash Course elsewhere on the internet?
Facebook - http://www.facebook.com/YouTubeCrashCourse
Twitter - http://www.twitter.com/TheCrashCourse
Tumblr - http://thecrashcourse.tumblr.com 
Support Crash Course on Patreon: http://patreon.com/crashcourse

CC Kids: http://www.youtube.com/","['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education']",2018-10-01T23:25:52Z,899077,14890,,666,PT13M10S,hd,true
462,KMVnscTctqI,CrashCourse,"Zola, France, Realism, and Naturalism: Crash Course Theater #31","This week, we're back in Europe to learn about Realism and Naturalism. In the 19th Century, playwrights like Eugene Scribe, Alexandre de Dumas Fils, and Emile Zola remade the French theater, first with Realism, and later with Naturalism. What are those things? Watch and learn.

Crash Course is on Patreon! You can support us directly by signing up at http://www.patreon.com/crashcourse

Thanks to the following Patrons for their generous monthly contributions that help keep Crash Course free for everyone forever:

Mark Brouwer, Trevin Beattie, Satya Ridhima Parvathaneni, Erika & Alexa Saur, Glenn Elliott, Justin Zingsheim, Jessica Wode, Eric Prestemon, Kathrin Benoit, Tom Trval, Jason Saslow, Nathan Taylor, Brian Thomas Gossett, Khaled El Shalakany, Indika Siriwardena, SR Foxley, Sam Ferguson, Yasenia Cruz, Eric Koslow, Caleb Weeks, Tim Curwick, D.A. Noe, Shawn Arnold, Ruth Perez, Malcolm Callis, Advait Shinde, William McGraw, Andrei Krishkevich, Rachel Bright, Mayumi Maeda, Kathy & Tim Philip, Eric Kitchen, Ian Dundore, Chris Peters
--

Want to find Crash Course elsewhere on the internet?
Facebook - http://www.facebook.com/YouTubeCrashCourse
Twitter - http://www.twitter.com/TheCrashCourse
Tumblr - http://thecrashcourse.tumblr.com 
Support Crash Course on Patreon: http://patreon.com/crashcourse

CC Kids: http://www.youtube.com/crashcoursekids","['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'Eugene Scribe', 'Emile Zola', 'France', 'French', 'Mike Rugnetta', 'Paris', 'theater', 'theatre', 'drama', 'plays', 'Dumas', 'Victor Hugo', 'Realism', 'Naturalism']",2018-09-28T19:59:32Z,157818,3113,,101,PT12M37S,hd,true
463,NOK1nMiiTWU,CrashCourse,Metals & Ceramics: Crash Course Engineering #19,"Today we’ll explore more about two of the three main types of materials that we use as engineers: metals and ceramics. We’ll discuss properties of metals, alloys, ceramics, clay, cement, and glass-ceramic materials. We’ll also look at the applications of our materials with microelectromechanical systems and accelerometers.

Correction: aluminum oxide is not rust; rust refers only to iron oxide. Aluminum does corrode and the process by which it corrodes has been referred to as 'rusting', even if it is technically not rusting unless the material is iron or steel.

Crash Course Engineering is produced in association with PBS Digital Studios: https://www.youtube.com/playlist?list=PL1mtdjDVOoOqJzeaJAV15Tq0tZ1vKj7ZV

***

RESOURCES:
https://www.sciencedaily.com/terms/metal.htm
https://www.britannica.com/science/metal-chemistry
https://www.thebalance.com/ductility-metallurgy-4019295
https://www.scientificamerican.com/article/malleability-and-ductility-of-metal/
https://www.alacero.org/en/page/el-acero/what-is-steel
https://www.britannica.com/technology/stainless-steel
https://www.britannica.com/science/metallic-bond
https://www.accessscience.com/content/free-electron-theory-of-metals/271210
http://www.reliance-foundry.com/blog/cast-iron-vs-cast-steel#gref
http://www.mse.umd.edu/whatismse/ceramics
https://www.sciencedirect.com/topics/materials-science/glass-ceramics
https://www.brighthubengineering.com/manufacturing-technology/56841-what-are-ceramic-materials-and-their-uses/
https://www.murata.com/en-us/about/rd/stone/dielectric
http://lowcarboneconomy.cembureau.eu/index.php?page=where-is-cement-used
https://happytoothnc.com/ceramic-braces-vs-traditional/



***

Crash Course is on Patreon! You can support us directly by signing up at http://www.patreon.com/crashcourse

Thanks to the following Patrons for their generous monthly contributions that help keep Crash Course free for everyone forever:

Mark Brouwer, Trevin Beattie, Satya Ridhima Parvathaneni, Erika & Alexa Saur, Glenn Elliott, Justin Zingsheim, Jessica Wode, Eric Prestemon, Kathrin Benoit, Tom Trval, Jason Saslow, Nathan Taylor, Brian Thomas Gossett, Khaled El Shalakany, Indika Siriwardena, SR Foxley, Sam Ferguson, Yasenia Cruz, Eric Koslow, Caleb Weeks, Tim Curwick, D.A. Noe, Shawn Arnold, Ruth Perez, Malcolm Callis, Advait Shinde, William McGraw, Andrei Krishkevich, Rachel Bright, Mayumi Maeda, Kathy & Tim Philip, Eric Kitchen, Ian Dundore, Chris Peters
--

Want to find Crash Course elsewhere on the internet?
Facebook - http://www.facebook.com/YouTubeCrashCourse
Twitter - http://www.twitter.com/TheCrashCourse
Tumblr - http://thecrashcourse.tumblr.com 
Support Crash Course on Patreon: http://patreon.com/crashcourse

CC Kids: http://www.youtube.com/crashcoursekids","['education', 'stem', 'materials', 'engineering', 'metals', 'ceramics']",2018-09-27T19:01:40Z,197836,3899,,155,PT10M3S,hd,true
464,vBzEGSm23y8,CrashCourse,The Replication Crisis: Crash Course Statistics #31,"Replication (re-running studies to confirm results) and reproducibility (the ability to repeat an analyses on data) have come under fire over the past few years. The foundation of science itself is built upon statistical analysis and yet there has been more and more evidence that suggests possibly even the majority of studies cannot be replicated. This ""replication crisis"" is likely being caused by a number of factors which we'll discuss as well as some of the proposed solutions to ensure that the results we're drawing from scientific studies are reliable. 

Crash Course is on Patreon! You can support us directly by signing up at http://www.patreon.com/crashcourse

Thanks to the following Patrons for their generous monthly contributions that help keep Crash Course free for everyone forever:

Mark Brouwer, Trevin Beattie, Satya Ridhima Parvathaneni, Erika & Alexa Saur, Glenn Elliott, Justin Zingsheim, Jessica Wode, Eric Prestemon, Kathrin Benoit, Tom Trval, Jason Saslow, Nathan Taylor, Brian Thomas Gossett, Khaled El Shalakany, Indika Siriwardena, SR Foxley, Sam Ferguson, Yasenia Cruz, Eric Koslow, Caleb Weeks, Tim Curwick, D.A. Noe, Shawn Arnold, Ruth Perez, Malcolm Callis, Advait Shinde, William McGraw, Andrei Krishkevich, Rachel Bright, Mayumi Maeda, Kathy & Tim Philip, Eric Kitchen, Ian Dundore, Chris Peters
--

Want to find Crash Course elsewhere on the internet?
Facebook - http://www.facebook.com/YouTubeCrashCourse
Twitter - http://www.twitter.com/TheCrashCourse
Tumblr - http://thecrashcourse.tumblr.com 
Support Crash Course on Patreon: http://patreon.com/crashcourse

CC Kids: http://www.youtube.com/crashcoursekids","['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'statistics', 'stats', 'replicability', 'reproducability', 'repliaction', 'crisis', 'statistical power', 'false discovery rate', 'significant', 'p-value', 'power posing']",2018-09-26T20:59:09Z,82482,1949,,76,PT14M36S,hd,true
465,FCpqN7GmLYk,CrashCourse,The Industrial Revolution: Crash Course History of Science #21,"You probably know some of the signs of industrialization in the nineteenth century: Trains connected cities, symbolizing progress. But they also brought about the destruction of rural lands, divisions between social classes, and rapid urbanization. But there's a whole lot more to talk about in this episode of History of Science!


***

Crash Course is on Patreon! You can support us directly by signing up at http://www.patreon.com/crashcourse

Thanks to the following Patrons for their generous monthly contributions that help keep Crash Course free for everyone forever:

Mark Brouwer, Erika & Alexa Saur Glenn Elliott, Justin Zingsheim, Jessica Wode, Eric Prestemon, Kathrin Benoit, Tom Trval, Nathan Taylor, Divonne Holmes à Court, Brian Thomas Gossett, Khaled El Shalakany, Indika Siriwardena, SR Foxley, Sam Ferguson, Yasenia Cruz, Eric Koslow, Caleb Weeks, Tim Curwick, D.A. Noe, Shawn Arnold, Ruth Perez, Malcolm Callis, Ken Penttinen, Advait Shinde, William McGraw, Andrei Krishkevich, Rachel Bright, Mayumi Maeda, Kathy & Tim Philip, Jirat, Eric Kitchen, Ian Dundore, Chris Peters
--

Want to find Crash Course elsewhere on the internet?
Facebook - http://www.facebook.com/YouTubeCrashCourse
Twitter - http://www.twitter.com/TheCrashCourse
Tumblr - http://thecrashcourse.tumblr.com 
Support Crash Course on Patreon: http://patreon.com/crashcourse

CC Kids: http://www.youtube.com/","['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'history of science', 'science', 'industrial revolution', 'steam engine', 'engineering', 'steam coal', 'environment']",2018-09-25T19:52:05Z,457812,6926,,231,PT12M29S,hd,true
466,M3K9uKIMob0,CrashCourse,Race Melodrama and Minstrel Shows: Crash Course Theater #30,"We’re continuing our discussion of nineteenth-century American theater with a look at some upsetting parts of the US's theatrical past. In the nineteenth century, race and racism contributed to a unique and troubling performance culture, which helped create and spread racist stereotypes that are still with us today. 

And just - to be super clear - the stuff we’re talking about in this episode is … tough. The images are upsetting, and much of the language is … fraught, to put it lightly. So, just an up front content warning, so you know what’s coming up.


Crash Course is on Patreon! You can support us directly by signing up at http://www.patreon.com/crashcourse

Thanks to the following Patrons for their generous monthly contributions that help keep Crash Course free for everyone forever:

Mark Brouwer, Trevin Beattie, Satya Ridhima Parvathaneni, Erika & Alexa Saur, Glenn Elliott, Justin Zingsheim, Jessica Wode, Eric Prestemon, Kathrin Benoit, Tom Trval, Jason Saslow, Nathan Taylor, Brian Thomas Gossett, Khaled El Shalakany, Indika Siriwardena, SR Foxley, Sam Ferguson, Yasenia Cruz, Eric Koslow, Caleb Weeks, Tim Curwick, D.A. Noe, Shawn Arnold, Ruth Perez, Malcolm Callis, Advait Shinde, William McGraw, Andrei Krishkevich, Rachel Bright, Mayumi Maeda, Kathy & Tim Philip, Eric Kitchen, Ian Dundore, Chris Peters
--

Want to find Crash Course elsewhere on the internet?
Facebook - http://www.facebook.com/YouTubeCrashCourse
Twitter - http://www.twitter.com/TheCrashCourse
Tumblr - http://thecrashcourse.tumblr.com 
Support Crash Course on Patreon: http://patreon.com/crashcourse

CC Kids: http://www.youtube.com/crashcoursekids","['John Green', 'Hank Green', 'vlogbrothers', 'Crash Course', 'crashcourse', 'education', 'drama', 'theater', 'theatre', 'play', 'plays', 'playwright', 'show', 'show business', 'stage', 'staged', 'minstrel', 'blackface', 'minstrelsy', 'Jim Crow', 'black face']",2018-09-21T21:42:32Z,114201,2593,,146,PT13M39S,hd,true
467,GpiBSFMFe-w,CrashCourse,"Reaching Breaking Point: Materials, Stresses, & Toughness: Crash Course Engineering #18","Today we’re going to start thinking about materials that are used in engineering. We’ll look at mechanical properties of materials, stress-strain diagrams, elasticity and toughness, and describe other material properties like hardness, creep strength, and fatigue strength.

Crash Course Engineering is produced in association with PBS Digital Studios: https://www.youtube.com/playlist?list=PL1mtdjDVOoOqJzeaJAV15Tq0tZ1vKj7ZV

***

RESOURCES:
http://writing.engr.psu.edu/uer/bassett.html
http://humanorigins.si.edu/evidence/behavior/stone-tools
https://www.nasa.gov/topics/technology/features/aerogels.html
https://www.graphene.manchester.ac.uk/learn/applications/
https://www.nde-ed.org/EducationResources/CommunityCollege/Materials/Mechanical/StressStrain.htm
https://www.azom.com/article.aspx?ArticleID=6052
http://ispatguru.com/material-hardness-and-hardness-testing/
https://www.nde-ed.org/EducationResources/CommunityCollege/Materials/Mechanical/Toughness.htm
https://books.google.co.uk/books?id=U6wX-3C8ygcC&pg=PA1&redir_esc=y#v=onepage&q&f=false
https://www.twi-global.com/technical-knowledge/faqs/faq-what-is-charpy-testing/
https://www.merriam-webster.com/dictionary/fatigue%20strength


***

Crash Course is on Patreon! You can support us directly by signing up at http://www.patreon.com/crashcourse

Thanks to the following Patrons for their generous monthly contributions that help keep Crash Course free for everyone forever:

Mark Brouwer, Trevin Beattie, Satya Ridhima Parvathaneni, Erika & Alexa Saur, Glenn Elliott, Justin Zingsheim, Jessica Wode, Eric Prestemon, Kathrin Benoit, Tom Trval, Jason Saslow, Nathan Taylor, Brian Thomas Gossett, Khaled El Shalakany, Indika Siriwardena, SR Foxley, Sam Ferguson, Yasenia Cruz, Eric Koslow, Caleb Weeks, Tim Curwick, D.A. Noe, Shawn Arnold, Ruth Perez, Malcolm Callis, Advait Shinde, William McGraw, Andrei Krishkevich, Rachel Bright, Mayumi Maeda, Kathy & Tim Philip, Eric Kitchen, Ian Dundore, Chris Peters
--

Want to find Crash Course elsewhere on the internet?
Facebook - http://www.facebook.com/YouTubeCrashCourse
Twitter - http://www.twitter.com/TheCrashCourse
Tumblr - http://thecrashcourse.tumblr.com 
Support Crash Course on Patreon: http://patreon.com/crashcourse

CC Kids: http://www.youtube.com/crashcoursekids","['Crash Course', 'crashcourse', 'education', 'stem', 'women in stem', 'engineering', 'materials', 'materials science']",2018-09-20T20:03:15Z,113458,2384,,96,PT11M24S,hd,true
